ProbeID	ESJ1	isp2	ESJ1	isp2
1416390_at	216.8	102.4	P	P
1416391_at	119.5	104.5	P	P
1416392_a_at	11087.3	12056.3	P	P
1416393_at	7999.5	6117.4	P	P
1416394_at	2242.4	2568.5	P	P
1416395_at	2261.7	1665.5	P	P
1416396_at	38.2	53.5	A	P
1416397_at	160.2	673.4	P	P
1416398_at	61.7	45.9	P	P
1416399_a_at	2096.1	1108.1	P	P
1416400_at	864.9	835.5	P	P
1416401_at	112.3	103.9	A	A
1416402_at	365	765	P	P
1416403_at	100.2	672.9	A	P
1416404_s_at	29878.4	26365.3	P	P
1416405_at	1969.4	1353.5	P	P
1416406_at	285.2	256	P	P
1416407_at	820.4	656.5	P	P
1416408_at	278.4	250.3	P	P
1416409_at	416.6	504.3	P	P
1416410_at	1558.7	1007.4	P	P
1416411_at	636.2	1056.8	P	P
1416412_at	530.6	189.9	P	P
1416413_at	19.3	4.8	A	A
1416414_at	56.7	68.9	A	P
1416415_a_at	28483.7	27476.4	P	P
1416416_x_at	1089.7	1325.1	P	P
1416417_a_at	6166.9	3497.7	P	P
1416418_at	593.4	751.8	P	P
1416419_s_at	831.2	1036.7	P	P
1416420_a_at	28031.1	25068.2	P	P
1416421_a_at	2365.8	2017.5	P	P
1416422_a_at	1746.1	1061.3	P	P
1416423_x_at	696.3	622	P	P
1416424_at	1214.8	1397.3	P	P
1416425_at	1071.9	1283.6	P	P
1416426_at	6391.8	6853.9	P	P
1416427_at	7827.9	9207.7	P	P
1416428_at	2055.5	1308.7	P	P
1416429_a_at	3272.6	2476.7	P	P
1416430_at	2042.3	2622.9	P	P
1416431_at	3231	807.4	P	P
1416432_at	238.1	233.1	P	P
1416433_at	3889.7	3937.6	P	P
1416434_at	21.6	35	A	A
1416435_at	54.2	152.9	A	P
1416436_a_at	769	818	P	P
1416437_a_at	44.7	301.5	A	P
1416438_at	4606.2	5376.7	P	P
1416439_at	6269.2	4363.4	P	P
1416440_at	6140.9	7323.9	P	P
1416441_at	79.7	115.8	A	P
1416442_at	6082.6	6432.3	P	P
1416443_a_at	8879.9	8877.7	P	P
1416444_at	227.1	207.3	P	P
1416445_at	2827.4	1951.7	P	P
1416446_at	351.6	517.9	P	P
1416447_at	1321	1393.4	P	P
1416448_at	1530.6	1527.3	P	P
1416449_x_at	435.6	418.5	P	P
1416450_at	150.4	220.7	P	P
1416451_s_at	828.2	985.3	P	P
1416452_at	3072.1	1989.8	P	P
1416453_x_at	23538.2	23641.5	P	P
1416454_s_at	4186.3	1279.7	P	P
1416455_a_at	162.4	118.9	P	P
1416456_a_at	5	4.4	A	A
1416457_at	1728	1242.2	P	P
1416458_at	289.8	467.3	P	P
1416459_at	182.1	469.5	P	P
1416460_at	18	23.2	A	A
1416461_at	13420.2	11807.6	P	P
1416462_at	9435.2	8713.8	P	P
1416463_at	463.7	550.4	P	P
1416464_at	22	75	A	P
1416465_a_at	9979.4	7455.8	P	P
1416466_at	9683.9	8966.8	P	P
1416467_at	5564.3	6247.1	P	P
1416468_at	14.5	11.9	A	A
1416469_at	1186.8	1399.4	P	P
1416470_a_at	2893.6	2926.8	P	P
1416471_at	1802.2	1570	P	P
1416472_at	901.3	836.3	P	P
1416473_a_at	962	318	P	P
1416474_at	267.8	234.9	P	P
1416475_at	1482.5	2177.6	P	P
1416476_a_at	8762	7182.4	P	P
1416477_at	4478.7	6157.9	P	P
1416478_a_at	10503.5	8975.7	P	P
1416479_a_at	1713.7	1857	P	P
1416480_a_at	5585.7	4637.3	P	P
1416481_s_at	298.5	383.5	P	P
1416482_at	151.5	210	A	P
1416483_at	982.4	1140.9	P	P
1416484_at	1014.6	1124.7	P	P
1416485_at	10648.8	8092.2	P	P
1416486_at	4191	3567.2	P	P
1416487_a_at	405.2	1163.4	P	P
1416488_at	981	1181.8	P	P
1416489_at	1097	1022.9	P	P
1416490_at	36.7	11	A	A
1416491_at	399.5	426.1	P	P
1416492_at	1657.2	3238.5	P	P
1416493_at	4351.9	4095.6	P	P
1416494_at	1023.9	2263.8	P	P
1416495_s_at	2326.9	3559.9	P	P
1416496_at	8812.8	8466.5	P	P
1416497_at	1008.7	472.1	P	P
1416498_at	759.1	1349.4	P	P
1416499_a_at	2872.9	1893	P	P
1416500_at	2070.6	1670.5	P	P
1416501_at	249.5	644.7	P	P
1416502_a_at	1164.1	1081.6	P	P
1416503_at	528.3	304.3	P	P
1416504_at	347	1155.2	P	P
1416505_at	1288.8	1746.6	P	P
1416506_at	9015.5	7814.2	P	P
1416507_at	53.8	66	A	P
1416508_at	2772.5	1970.7	P	P
1416509_at	2312.8	2340.7	P	P
1416510_at	2132.8	2914.7	P	P
1416511_a_at	349.4	476.8	P	P
1416512_at	2660.9	1633.8	P	P
1416513_at	123.7	184.3	P	P
1416514_a_at	11794.1	6314.6	P	P
1416515_at	781.4	1497.8	P	P
1416516_at	556.6	1410.1	A	P
1416517_at	1301.5	957.9	P	P
1416518_at	2.5	3.5	A	A
1416519_at	23957.6	24122.6	P	P
1416520_x_at	13860.3	13325.2	P	P
1416521_at	1388.4	1617.1	P	P
1416522_a_at	1735.2	1622.3	P	P
1416523_at	64.2	31.6	A	A
1416524_at	2064.1	1461.6	P	P
1416525_at	1032.6	814.4	P	P
1416526_a_at	7049.2	7429.9	P	P
1416527_at	134.5	115.8	P	P
1416528_at	2173.9	2441.5	P	P
1416529_at	1425.5	502.1	P	P
1416530_a_at	6915.2	4474.1	P	P
1416531_at	2716.1	3557.9	P	P
1416532_at	799.7	1105.5	P	P
1416533_at	1435.2	1087	P	P
1416534_at	1653.2	2169.6	P	P
1416535_at	1860.8	2299.3	P	P
1416536_at	1420.6	1402.8	P	P
1416537_at	560.9	861.9	P	P
1416538_at	79.5	158.7	A	P
1416539_at	117.5	167.1	P	P
1416540_at	761.1	1064.2	P	P
1416541_at	1039.1	1557.2	P	P
1416542_at	236.5	338.3	P	P
1416543_at	2149.4	2852.9	P	P
1416544_at	5360.1	6685.5	P	P
1416545_at	583.7	561.6	P	P
1416546_a_at	25320.6	24393.8	P	P
1416547_at	3149.2	2172.3	P	P
1416548_at	285.9	322.9	P	P
1416549_at	308.6	331.6	P	P
1416550_at	339.2	458.8	P	P
1416551_at	723.8	1063.8	P	P
1416552_at	26612.8	32347.3	P	P
1416553_at	1346.3	778.6	P	P
1416554_at	2471.1	3609.7	P	P
1416555_at	2917.6	2707.9	P	P
1416556_at	2987.2	2782.3	P	P
1416557_a_at	3245	3749	P	P
1416558_at	4331.1	3064.1	P	P
1416559_at	1405.6	1115.7	P	P
1416560_at	24.1	16.4	A	A
1416561_at	529.3	830.4	P	P
1416562_at	137.7	187.9	A	P
1416563_at	4880.8	4840.6	P	P
1416564_at	29.9	122.7	A	P
1416565_at	7807	6275.5	P	P
1416566_at	5232	5892	P	P
1416567_s_at	3986.4	3316.7	P	P
1416568_a_at	1081	1847.6	P	P
1416569_at	5785.6	6501.6	P	P
1416570_s_at	1900.5	1891.8	P	P
1416571_at	138.3	143.2	A	A
1416572_at	248.9	279	P	P
1416573_at	133.2	284.5	A	P
1416574_at	977.4	1153.9	P	P
1416575_at	908.1	1013.7	P	P
1416576_at	1189.6	2656.7	P	P
1416577_a_at	11314.4	7591.2	P	P
1416578_at	1462.3	875.7	P	P
1416579_a_at	6282.4	6724.1	P	P
1416580_a_at	3547.8	4208.2	P	P
1416581_at	2783.2	3166.6	P	P
1416582_a_at	227	441.3	A	P
1416583_at	360.4	214.8	P	P
1416584_at	70.1	110.5	A	A
1416585_at	3828.2	3618	P	P
1416586_at	554.5	488.6	P	P
1416587_a_at	761.2	864.8	P	P
1416588_at	139.7	258.1	A	P
1416589_at	2107.5	3428.7	P	P
1416590_a_at	984.7	680.8	P	P
1416591_at	1723	1153	P	P
1416592_at	1397	139.9	P	A
1416593_at	1492	108	P	A
1416594_at	360.6	494.6	P	P
1416595_at	2910.8	2452.5	P	P
1416596_at	142.7	243.7	M	P
1416597_at	558.8	651.9	P	P
1416598_at	629.5	738.3	P	P
1416599_at	122.8	243.3	M	P
1416600_a_at	895.9	1129.4	P	P
1416601_a_at	363.8	514.5	P	P
1416602_a_at	247.3	320.4	P	P
1416603_at	19021.7	20435.6	P	P
1416604_at	9815.3	6697.4	P	P
1416605_at	7812.3	6344.3	P	P
1416606_s_at	11327.4	11380.8	P	P
1416607_at	961.4	745.1	P	P
1416608_a_at	1336.5	1581.3	P	P
1416609_at	1025	1278.3	P	P
1416610_a_at	1605.4	1465.9	P	P
1416611_at	543.5	725	P	P
1416612_at	60.3	236	A	P
1416613_at	27.2	122.9	A	P
1416614_at	992.4	763.6	P	P
1416615_at	3096.3	3331	P	P
1416616_s_at	2669.2	2564.7	P	P
1416617_at	345.1	317.4	P	P
1416618_at	402.7	251.8	P	P
1416619_at	118.1	58.8	P	P
1416620_at	857.1	806.9	P	P
1416621_at	2148.5	1281.3	P	P
1416622_at	683.9	757.5	P	P
1416623_at	203.8	167.7	P	P
1416624_a_at	25018.4	24599.9	P	P
1416625_at	209.7	256.2	P	P
1416626_at	1259.7	1812.5	P	P
1416627_at	645.6	1570.5	P	P
1416628_at	1233.3	1201.6	P	P
1416629_at	396.9	2538.1	P	P
1416630_at	1375.6	1180.9	P	P
1416631_at	351.1	558.2	P	P
1416632_at	238.3	266.5	P	P
1416633_a_at	4310.6	2940	P	P
1416634_at	2917.8	1724.5	P	P
1416635_at	32.4	49.3	A	A
1416636_at	8906.3	5821.2	P	P
1416637_at	205.8	388.3	P	P
1416638_at	529.6	89.7	P	P
1416639_at	135.2	132.6	P	P
1416640_at	18.5	14.3	A	A
1416641_at	3242.3	5746.9	P	P
1416642_a_at	27179.3	26741.4	P	P
1416643_at	5.9	1.2	A	A
1416644_a_at	43.2	35.9	A	A
1416645_a_at	0.7	1.8	A	A
1416646_at	2.8	1.9	A	A
1416647_at	741.9	626.4	P	P
1416648_at	1714.5	3115.6	P	P
1416649_at	10.9	4.4	A	A
1416650_at	3.6	0.7	A	A
1416651_at	574.6	496.5	P	P
1416652_at	80.5	31.6	P	A
1416653_at	972	967.9	P	P
1416654_at	223.8	227.7	P	P
1416655_at	802.1	712.5	P	P
1416656_at	2897.9	1443.9	P	P
1416657_at	583	574.2	P	P
1416658_at	120.8	25.2	A	A
1416659_at	8042.1	7678.1	P	P
1416660_at	2123.8	3989.2	P	P
1416661_at	893.9	1757.8	P	P
1416662_at	70.2	24	A	A
1416663_at	5506.8	4075	P	P
1416664_at	7437.1	6958.1	P	P
1416665_at	2208	1886.2	P	P
1416666_at	2632.9	2868.9	P	P
1416667_at	1707.8	1585.8	P	P
1416668_at	3308.6	3447	P	P
1416669_s_at	19375.3	15980.5	P	P
1416670_at	244.4	1042.5	P	P
1416671_a_at	515.5	720.8	P	P
1416672_s_at	546.5	753.7	P	P
1416673_at	61.4	4.3	A	A
1416674_at	199.6	173.3	P	A
1416675_s_at	489.5	680.9	P	P
1416676_at	7.2	21.3	A	A
1416677_at	70.9	36.6	A	A
1416678_at	5828.7	4606.3	P	P
1416679_at	1746.7	1327.4	P	P
1416680_at	3560.4	2443	P	P
1416681_at	591	489.6	P	P
1416682_at	446.4	354.2	P	P
1416683_at	532.3	962.6	P	P
1416684_at	10022.8	10176.9	P	P
1416685_s_at	11934.1	10630.4	P	P
1416686_at	988.2	1790.3	P	P
1416687_at	1914.4	1517.7	P	P
1416688_at	136.1	99.8	P	P
1416689_at	283.6	427.5	P	P
1416690_at	369.9	401.2	P	P
1416691_at	195.9	397.7	P	P
1416692_at	2638.5	3182.2	P	P
1416693_at	24	82.3	A	A
1416694_at	1.9	0.7	A	A
1416695_at	919.9	551.2	P	P
1416696_at	951.2	861	P	P
1416697_at	66.4	244.2	A	P
1416698_a_at	17585.6	16123.6	P	P
1416699_at	5273.9	5475.9	P	P
1416700_at	1549.8	875.4	P	P
1416701_at	1138.5	747	P	P
1416702_at	318.1	236.5	P	P
1416703_at	2269.8	2318.1	P	P
1416704_at	632.2	939.2	P	P
1416705_at	822.4	2420.5	P	P
1416706_at	2208	4298.2	P	P
1416707_a_at	369.3	565.7	P	P
1416708_a_at	301.2	577.9	P	P
1416709_a_at	1935.8	2250.1	P	P
1416710_at	86.7	48.4	A	M
1416711_at	30.3	6.6	A	A
1416712_at	1023.1	1091	P	P
1416713_at	158.3	240.9	A	P
1416714_at	113.8	88.1	P	P
1416715_at	856.7	2038.3	P	P
1416716_at	488.9	890.8	P	P
1416717_at	12.9	0.7	A	A
1416718_at	5.5	7.5	A	A
1416719_a_at	18353.6	19626.8	P	P
1416720_at	3128.7	2735.2	P	P
1416721_s_at	5924.4	5756.6	P	P
1416722_at	1042	813.6	P	P
1416723_at	450.2	806.6	P	P
1416724_x_at	394.5	491.9	P	P
1416725_at	37	47.2	A	A
1416726_s_at	8640.8	11696	P	P
1416727_a_at	5841.1	4852.4	P	P
1416728_at	4945.5	4252.2	P	P
1416729_at	2.6	1.7	A	A
1416730_at	2222.8	1979.3	P	P
1416731_at	1168.9	672.4	P	P
1416732_at	279.3	175.8	P	P
1416733_at	972	633.9	P	P
1416734_at	2	27.9	A	A
1416735_at	4630.4	5264.8	P	P
1416736_at	858.5	1364.2	P	P
1416737_at	156	732.8	A	P
1416738_at	211.3	388.4	P	P
1416739_a_at	80.4	189.6	M	P
1416740_at	559.6	306.9	P	P
1416741_at	47.3	96.4	A	A
1416742_at	7239	4832.5	P	P
1416743_at	1298.6	1093.2	P	P
1416744_at	18.6	0.5	A	A
1416745_x_at	53.5	15.3	A	A
1416746_at	9607.4	8258	P	P
1416747_at	1287.9	1057.3	P	P
1416748_a_at	2379.6	1741.9	P	P
1416749_at	377.1	1483.2	P	P
1416750_at	1719.8	1297	P	P
1416751_a_at	2547.5	2641.3	P	P
1416752_at	15.7	10.2	A	A
1416753_at	378.3	171	A	P
1416754_at	4.5	63.4	A	A
1416755_at	3370.1	1224.8	P	P
1416756_at	2965	1486.3	P	P
1416757_at	4204.6	5284.6	P	P
1416758_at	294.6	235	A	P
1416759_at	165.8	255.4	P	P
1416760_at	21.7	140.1	A	A
1416761_at	81.1	49.3	A	A
1416762_at	5628.5	1940.4	P	P
1416763_at	3936.9	3067.4	P	P
1416764_at	2374.6	1701.6	P	P
1416765_s_at	3059.6	2771.5	P	P
1416766_at	1393.3	1610.1	P	P
1416767_a_at	1375.8	1265.4	P	P
1416768_at	1014.4	1343.9	P	P
1416769_s_at	1676.5	2555.5	P	P
1416770_at	360.9	731.3	P	P
1416771_at	1951.4	1595.9	P	P
1416772_at	500	526.9	P	P
1416773_at	2278.3	2516.3	P	P
1416774_at	679.8	1303	P	P
1416775_at	487.6	537.6	P	P
1416776_at	161.5	151.1	M	P
1416777_at	28	11.4	A	A
1416778_at	183.4	107.2	P	P
1416779_at	247.1	105.5	P	P
1416780_at	1140.1	1413.6	P	P
1416781_at	392	624.6	P	P
1416782_s_at	1031.4	976.8	P	P
1416783_at	133.5	106.7	P	P
1416784_at	8.4	2.8	A	A
1416785_at	96.1	60.7	A	A
1416786_at	162.9	180.5	P	P
1416787_at	65.9	30.4	P	A
1416788_a_at	3949.2	3884.3	P	P
1416789_at	4753.3	4737.7	P	P
1416790_a_at	5389.7	2650.7	P	P
1416791_a_at	2606.3	1550.7	P	P
1416792_at	5993.5	7249.1	P	P
1416793_at	3784.2	3079.3	P	P
1416794_at	1952.8	1841.6	P	P
1416795_at	274.4	148.8	P	P
1416796_at	509.9	493.1	P	P
1416797_at	48.2	139.8	A	P
1416798_a_at	877.4	1069.7	P	P
1416799_at	2350.9	2762	P	P
1416800_at	852	1211	P	P
1416801_at	105.3	327.2	A	P
1416802_a_at	3639.9	4123.2	P	P
1416803_at	276.1	288.9	P	P
1416804_at	62	44.2	A	A
1416805_at	290.9	256.3	P	P
1416806_at	159.3	245.2	P	P
1416807_at	21198.8	18388.1	P	P
1416808_at	1192.4	2134	P	P
1416809_at	2.4	17.5	A	P
1416810_at	1070.8	912.3	P	P
1416811_s_at	29	58.5	A	P
1416812_at	1325.4	1123	P	P
1416813_at	857.3	820.8	P	P
1416814_at	698.4	655.8	P	P
1416815_s_at	6870.6	5524.2	P	P
1416816_at	897.7	1673.4	P	P
1416817_at	101.5	59.6	A	A
1416818_at	149.6	86.7	P	A
1416819_at	5732.7	5852.9	P	P
1416820_at	245.3	237.9	A	A
1416821_at	191	320.9	P	P
1416822_at	152.9	168.8	P	P
1416823_a_at	857	1036.6	P	P
1416824_at	616.1	567.9	P	P
1416825_at	356.1	853.1	P	P
1416826_a_at	2155.1	2576	P	P
1416827_at	56.3	57.9	A	A
1416828_at	27.8	22.3	A	A
1416829_at	21232.2	20301.6	P	P
1416830_at	1269.6	2031.2	P	P
1416831_at	227.9	456.3	P	P
1416832_at	804	8.1	P	A
1416833_at	2.3	27	A	A
1416834_x_at	3042.3	2583.2	P	P
1416835_s_at	4804.6	3685.2	P	P
1416836_at	589.7	649	P	P
1416837_at	4683.2	4949.5	P	P
1416838_at	1240.4	1263.9	P	P
1416839_at	30	1.2	A	A
1416840_at	2865.9	3379.8	P	P
1416841_at	1488.6	1239.7	P	P
1416842_at	1028.6	472.3	P	M
1416843_at	847.3	421.7	P	P
1416844_at	739.8	676.5	P	P
1416845_at	600.5	513.2	P	P
1416846_a_at	326.3	124.2	P	P
1416847_s_at	35	6.8	A	A
1416848_at	531.6	489.9	P	P
1416849_at	2835.8	3607.5	P	P
1416850_s_at	5833.8	6990.6	P	P
1416851_at	305.3	70.3	P	P
1416852_a_at	437.4	601.1	P	P
1416853_at	335.4	592.5	P	P
1416854_at	146	45.9	P	A
1416855_at	668.6	230.8	P	P
1416856_at	2730.5	2764.1	P	P
1416857_at	2028.4	2046.3	P	P
1416858_a_at	12926.2	11522.6	P	P
1416859_at	5947.8	6181.6	P	P
1416860_s_at	2513.4	1809.7	P	P
1416861_at	1489.8	1189.4	P	P
1416862_at	537.7	632.7	P	P
1416863_at	236.5	175.9	P	P
1416864_at	1032.3	1185.3	P	P
1416865_at	1286.3	1574.5	P	P
1416866_at	493.4	387.5	P	P
1416867_at	936.6	841.7	P	P
1416868_at	147.2	71.2	P	P
1416869_x_at	114.1	306.7	A	A
1416870_at	291.4	279.2	P	P
1416871_at	127.5	131.7	P	P
1416872_at	651.9	320.6	P	P
1416873_a_at	2351.1	2017.2	P	P
1416874_a_at	662.1	460.4	P	P
1416875_at	7	11.7	A	A
1416876_at	19.6	46	A	A
1416877_a_at	6481.3	4567.7	P	P
1416878_at	178.2	191	P	P
1416879_at	43.8	39	A	P
1416880_at	4653.2	8635.4	P	P
1416881_at	3768.4	8283.3	P	P
1416882_at	259.6	220.3	P	P
1416883_at	1819.2	2195.6	P	P
1416884_at	1949.2	3133.9	P	P
1416885_at	1062.6	978.8	P	P
1416886_at	205.2	166	P	P
1416887_at	59.7	17.1	A	A
1416888_at	250.4	351.4	P	P
1416889_at	6.5	3.3	A	A
1416890_at	3565.6	2593.8	P	P
1416891_at	921.3	786.6	P	P
1416892_s_at	714.5	537.2	P	P
1416893_at	329.7	301.8	P	P
1416894_at	1284.5	1181.1	P	P
1416895_at	124.5	105.2	P	P
1416896_at	2337.7	2656.2	P	P
1416897_at	651.5	479	P	P
1416898_a_at	319.6	334.9	A	P
1416899_at	4508.8	7316.3	P	P
1416900_s_at	87.5	94	A	A
1416901_at	5592.7	5371.9	P	P
1416902_a_at	6127.8	5506.7	P	P
1416903_at	679.5	1220.7	P	P
1416904_at	473.8	604.1	P	P
1416905_at	6.4	15.2	A	A
1416906_at	5910.2	5653.9	P	P
1416907_at	1800.9	1865.3	P	P
1416908_s_at	3172.4	2296.2	P	P
1416909_at	1123	2734.8	P	P
1416910_at	2932.7	1913.7	P	P
1416911_a_at	960.8	2112.5	P	P
1416912_at	3279.6	3757.7	P	P
1416913_at	1.6	18.6	A	A
1416914_s_at	648.4	562.7	P	P
1416915_at	7863.1	10366.9	P	P
1416916_at	640	902.8	P	P
1416917_at	1901.6	1241.7	P	P
1416918_at	329.4	422	P	P
1416919_a_at	252.9	241.9	P	P
1416920_at	522.2	680.7	P	P
1416921_x_at	17380.7	17100.9	P	P
1416922_a_at	4180.6	3704.5	P	P
1416923_a_at	2401.9	1887.5	P	P
1416924_at	995.5	1956.7	P	P
1416925_at	5321.6	7022.7	P	P
1416926_at	6412	4667.1	P	P
1416927_at	414.8	488.2	P	P
1416928_at	2934	2321.8	P	P
1416929_at	434.7	477.7	P	P
1416930_at	90.4	10.4	A	A
1416931_at	1915.4	1234.2	P	P
1416932_at	569.1	473.8	P	P
1416933_at	899.7	1117.1	P	P
1416934_at	179.2	260.9	P	P
1416935_at	54.3	87.6	A	A
1416936_at	180.5	10.4	A	A
1416937_at	3743.3	2739.3	P	P
1416938_at	5102	3468.4	P	P
1416939_at	8109.8	6429.3	P	P
1416940_at	1870.3	1591.1	P	P
1416941_s_at	11583.2	9583.2	P	P
1416942_at	280.1	92.6	P	P
1416943_at	6497.5	3906	P	P
1416944_a_at	1139.4	1552	P	P
1416945_at	405	807.3	P	P
1416946_a_at	497.2	758.1	P	P
1416947_s_at	911.8	1335.2	P	P
1416948_at	2632.9	2191.6	P	P
1416949_s_at	2169	1991.2	P	P
1416950_at	803.5	620	P	P
1416951_a_at	2664.8	3179	P	P
1416952_at	2738.5	3391.1	P	P
1416953_at	4141.6	3034	P	P
1416954_at	427.9	316.1	P	A
1416955_at	98.4	109.9	A	P
1416956_at	5.8	46	A	P
1416957_at	21.2	4.9	A	A
1416958_at	1794.9	2792.6	P	P
1416959_at	63.1	271.1	A	P
1416960_at	263.9	302.8	P	P
1416961_at	2857.8	2664.6	P	P
1416962_at	1419.3	2171.3	P	P
1416963_at	2711.1	2529.8	P	P
1416964_at	749.7	907.9	P	P
1416965_at	351.7	483.1	A	P
1416966_at	21.1	3.2	A	A
1416967_at	12830.5	13085.1	P	P
1416968_a_at	155.7	452.7	P	P
1416969_at	1127.1	1387.9	P	P
1416970_a_at	17042.6	14893.8	P	P
1416971_at	8404.1	8090.3	P	P
1416972_at	9653	7028.1	P	P
1416973_at	11721.4	8652	P	P
1416974_at	1006.7	856.8	P	P
1416975_at	416.8	325.7	P	P
1416976_at	466.4	676.9	P	P
1416977_at	80.2	95	P	P
1416978_at	285.9	205.2	P	P
1416979_at	6540.4	4645.2	P	P
1416980_at	58.2	37.8	A	A
1416981_at	432.7	561.2	P	P
1416982_at	678	946.2	P	P
1416983_s_at	775.4	739.8	P	P
1416984_at	2111	1844	P	P
1416985_at	180.8	83.8	M	P
1416986_a_at	78.5	44.8	A	A
1416987_at	203.7	117.9	P	P
1416988_at	5657.4	7747.7	P	P
1416989_at	732.5	703	P	P
1416990_at	1159.9	1340.5	P	P
1416991_at	1165.4	1302.9	P	P
1416992_at	240.1	302.3	P	P
1416993_at	1693.4	1279.3	P	P
1416994_at	1104.8	961.7	P	P
1416995_at	72.7	183.5	A	P
1416996_at	163.2	218.4	P	P
1416997_a_at	345.5	422.2	P	P
1416998_at	7416.8	6816.2	P	P
1416999_at	457.5	343.9	P	P
1417000_at	307.2	569.9	P	P
1417001_a_at	1356.8	2045.3	P	P
1417002_at	2443.9	2065.2	P	P
1417003_at	88.2	71.1	P	P
1417004_at	2804.4	1783.8	P	P
1417005_at	127.2	468.1	P	P
1417006_at	1184.9	1164.1	P	P
1417007_a_at	5574	4567.8	P	P
1417008_at	101.7	105.3	A	P
1417009_at	43.3	45.3	A	A
1417010_at	888.6	704.3	P	P
1417011_at	227.4	221.1	P	P
1417012_at	148.6	155.4	P	P
1417013_at	700	1146.7	P	P
1417014_at	316.8	433.7	P	P
1417015_at	105.7	170.4	M	P
1417016_at	1075.2	1451.4	P	P
1417017_at	6	6.8	A	A
1417018_at	510.6	432.1	P	P
1417019_a_at	2730.7	2553.9	P	P
1417020_at	13.5	12.7	A	A
1417021_a_at	6	4.3	A	A
1417022_at	5032.7	5228.9	P	P
1417023_a_at	3.3	37.3	A	A
1417024_at	1237.2	1287.9	P	P
1417025_at	58.4	141.5	A	A
1417026_at	2590.5	3406.8	P	P
1417027_at	1324.7	931.5	P	P
1417028_a_at	1182.9	864.6	P	P
1417029_a_at	296.4	232.2	P	P
1417030_at	130	174.5	P	P
1417031_at	108.4	143.8	P	P
1417032_at	912.9	787.9	P	P
1417033_at	225.8	277.3	P	P
1417034_at	632.7	453.4	P	P
1417035_at	865.2	667.7	P	P
1417036_at	11.4	29.3	A	A
1417037_at	3508.1	3337.4	P	P
1417038_at	1403.8	1614.9	P	P
1417039_a_at	2332.9	1441.8	P	P
1417040_a_at	594.5	253.2	P	P
1417041_at	5649.3	5809.1	P	P
1417042_at	129.6	423.4	A	P
1417043_at	60.6	38.4	A	P
1417044_at	1281.4	1239.5	P	P
1417045_at	2373.4	2447.7	P	P
1417046_at	647.3	742.8	P	P
1417047_at	27.2	21	A	A
1417048_at	14.8	10	A	A
1417049_at	267.7	420.7	P	P
1417050_at	53.7	109.4	A	P
1417051_at	73.2	71.6	P	P
1417052_at	7721.1	5475.1	P	P
1417053_at	7317.3	4578.7	P	P
1417054_a_at	4984.2	3620.2	P	P
1417055_at	7886.6	4824.1	P	P
1417056_at	3501.7	2178.7	P	P
1417057_a_at	8594.4	8299.3	P	P
1417058_a_at	1702.7	1256	P	P
1417059_at	2596.4	2041.3	P	P
1417060_at	414.9	385.7	P	P
1417061_at	411.3	722	P	P
1417062_at	2309.2	2441.7	P	P
1417063_at	7.5	1.9	A	A
1417064_at	1917.1	1575.9	P	P
1417065_at	6177.1	12201.2	P	P
1417066_at	299.4	516.8	P	P
1417067_s_at	38.7	8.8	P	A
1417068_a_at	1462.8	1174.2	P	P
1417069_a_at	517.7	832.3	P	P
1417070_at	3.6	0.8	A	A
1417071_s_at	10	13.6	A	A
1417072_at	4.3	7.7	A	A
1417073_a_at	654.6	863	P	P
1417074_at	54.5	29.4	A	A
1417075_at	4312.3	3423.5	P	P
1417076_at	5.2	10.3	A	A
1417077_at	1121.1	1526.9	P	P
1417078_at	77.3	6.3	A	A
1417079_s_at	121.4	40.4	A	A
1417080_a_at	1095	1225.9	P	P
1417081_a_at	1451.4	1478.8	P	P
1417082_at	14789.8	14791.5	P	P
1417083_at	8219.4	5610.9	P	P
1417084_at	1590.6	1979.3	P	P
1417085_at	7.5	1.1	A	A
1417086_at	861.9	1210.3	P	P
1417087_at	2024.5	2033.8	P	P
1417088_at	842.7	1658.1	P	P
1417089_a_at	290.7	195.9	P	P
1417090_at	2177.4	1979.6	P	P
1417091_at	1528.4	2665.8	P	P
1417092_at	74.3	90.6	A	A
1417093_a_at	965.6	993.3	P	P
1417094_at	2304.4	1986.2	P	P
1417095_a_at	558.7	604.6	P	P
1417096_at	3154.8	2280.7	P	P
1417097_at	466.7	321.7	P	P
1417098_s_at	445.2	323.1	P	P
1417099_at	1102.5	1353.6	P	P
1417100_at	1778.1	1524.3	P	P
1417101_at	239.7	150.2	A	P
1417102_a_at	5766.4	4816.9	P	P
1417103_at	2873.5	2370.4	P	P
1417104_at	456.8	162.6	P	P
1417105_at	1798.2	1543.6	P	P
1417106_at	1599.7	1639	P	P
1417107_at	559	459.6	P	P
1417108_at	440.7	684.1	P	P
1417109_at	37.8	151.9	A	P
1417110_at	173.8	136.1	P	P
1417111_at	223.8	196.2	P	P
1417112_at	1899	1218	P	P
1417113_at	1725.9	1277.8	P	P
1417114_at	958.3	769.6	P	P
1417115_at	325.5	210.3	P	P
1417116_at	495.1	897.8	P	P
1417117_at	74.7	444.5	P	P
1417118_a_at	2127.2	1606.3	P	P
1417119_at	377.4	488	P	P
1417120_at	499.9	1147.3	P	P
1417121_at	19.4	5.3	A	A
1417122_at	57.8	39.3	P	A
1417123_at	60.6	42	A	A
1417124_at	8724.4	10625.9	P	P
